UserName,D0_total_time,D0_num_games,D0_num_sessions,D0_num_genres,D0_most_played_genre,D0_most_played_game,D0_first_activity_hour,D0_last_activity_hour,D1,D2,D3,D6
Panda,28.53333333,3,3,0,0,7,18,18,0,1,1,0
Panda2013,92.93333333,1,10,9,1,34,8,8,1,0,0,1
PankajGoyal,27.08333333,7,5,6,7,0,20,20,1,1,1,1
Pankhu,30.35,3,3,8,3,11,11,11,1,0,0,1
Pankhudii1206,63.28333333,12,10,6,3,14,13,13,1,1,0,1
Pankhuri,71.95,10,10,9,4,6,1,1,1,0,0,1
Panshul,87.11666667,0,5,8,0,0,14,14,1,0,1,1
Panth,28.4,2,0,7,2,3,18,18,1,0,1,1
Panthpro,75.35,15,10,9,4,4,12,12,1,0,0,1
Panya,80.68333333,15,10,9,8,0,17,17,1,0,0,1
Papa,28.73333333,9,4,6,0,2,17,17,1,1,1,1
Papad,43.3,1,0,4,1,23,11,11,1,0,0,0
Papajola,31.85,4,1,7,4,11,22,22,0,0,1,1
Papaplayerz,32.75,3,2,4,3,2,18,18,0,1,1,0
Papu,28.63333333,2,3,7,2,7,20,20,1,0,1,1
Paradox,86.01666667,15,10,4,15,2,19,19,1,1,1,0
Parag,40.33333333,6,5,2,6,8,23,23,0,1,1,0
Param,28.25,4,1,7,0,0,21,21,0,0,1,1
Parampara,153.25,15,8,9,1,16,21,21,1,0,1,1
Paras,56.2,15,4,9,12,11,10,10,1,0,0,1
Pardhiv,56.86666667,15,10,4,15,6,11,11,1,1,0,1
Pari,40.35,12,0,9,12,10,20,20,0,0,1,1
Pari123409,34.91666667,11,2,9,6,4,22,22,0,0,1,1
Paridh,154.8666667,10,10,9,6,8,19,19,1,0,1,1
Paridhi,27.55,0,0,4,0,0,15,15,1,0,1,0
ParidhiGupta,26.8,0,1,4,0,0,13,13,1,0,1,0
Pariiloveyou,47,15,7,8,10,5,10,10,1,0,0,1
Parikaur,29.63333333,3,2,2,1,12,12,12,1,1,1,0
Parikshit,35.83333333,3,0,5,0,2,22,22,0,1,1,0
Parineet,50.71666667,11,3,0,0,12,19,19,0,1,1,0
Parineeti,37.63333333,7,6,6,3,2,11,11,1,0,0,1
Parinidhi,33.5,3,6,3,3,10,13,13,1,1,1,0
Pariqueen,38,10,1,1,2,1,23,23,0,1,1,0
Parish,27.03333333,3,5,7,3,0,16,16,1,0,1,1
Parishi,29.06666667,9,2,3,8,4,15,15,0,1,1,0
Pariti,35.18333333,11,5,7,11,4,13,13,1,0,0,1
Parnavi,28.16666667,3,2,3,0,0,23,23,0,1,1,0
Parneet,36.36666667,0,1,4,0,0,14,14,1,0,1,0
Parneetkaur,49.45,11,0,9,9,6,13,13,1,0,0,1
Parrot,29.38333333,4,4,4,4,6,10,10,1,1,0,0
Parshv,30.7,2,1,0,0,13,10,10,1,1,0,0
Parteek,28.93333333,6,2,5,6,8,15,15,1,0,1,1
Parth,77.43333333,14,5,0,0,11,15,15,0,1,1,0
ParthHacker,61.11666667,8,3,8,5,1,17,17,1,0,1,1
Parthaher123,57.53333333,2,0,4,1,16,12,12,1,0,0,0
Parthchandnani,63.6,15,2,0,0,18,20,20,0,1,1,0
Parthking3101,26.78333333,5,0,5,1,1,15,15,1,0,1,1
Paru2012,35.76666667,9,5,0,0,6,20,20,0,1,1,0
Parv,38.06666667,6,4,9,6,9,11,11,1,0,0,1
ParvPrajapati,203.4166667,15,10,9,4,6,13,13,1,0,0,1
Parveen123,276.4166667,15,10,9,3,0,20,20,1,0,0,0
Parvshsh6996,70.4,4,9,9,0,11,9,9,1,0,0,1
Parwaj,174.0833333,13,10,0,0,6,13,13,1,1,0,0
Patel,51.58333333,3,6,9,3,13,21,21,1,0,1,1
Patilqueen,28.95,6,0,2,6,7,19,19,0,1,1,0
Pavani,33.71666667,3,5,4,3,12,13,13,1,1,1,0
Pavit,64.15,15,9,5,15,2,16,16,1,1,0,1
Pavneet,41.01666667,12,0,7,12,11,22,22,0,0,1,1
Pavni,45.66666667,6,8,9,6,12,11,11,1,0,0,1
Pawan,43.46666667,3,1,9,0,7,13,13,1,0,0,1
Pawni,28.76666667,1,2,4,1,19,18,18,1,1,1,0
Payal,27.9,5,5,7,5,9,15,15,1,0,1,1
Pearl,32.88333333,1,1,3,1,4,12,12,1,1,1,0
PearlAroraji,37.78333333,4,7,9,0,6,18,18,1,0,1,1
Pearlpro,42.73333333,12,7,9,12,5,0,0,1,0,0,1
Peehu,31.9,8,5,0,0,3,22,22,0,1,1,0
Pefguyss,82.85,15,8,9,15,4,21,21,1,0,1,1
Pekham,35.41666667,0,4,6,0,0,16,16,1,0,1,1
Pengamer,26.68333333,0,3,4,0,0,22,22,0,1,1,0
Penil,78.06666667,14,9,9,4,14,20,20,1,0,1,1
People,28.71666667,0,3,6,0,0,20,20,1,0,1,1
Peter,33.55,3,6,4,3,1,12,12,1,1,1,0
Phsychopath,28.28333333,0,4,3,0,0,14,14,1,1,1,0
Physics,41.7,0,4,5,0,0,23,23,0,1,1,0
Picacho12,31.01666667,5,4,6,5,10,9,9,1,0,0,1
Pihu,61.75,6,2,9,6,13,22,22,0,0,1,1
PihuAnsh,31.9,7,0,4,3,5,10,10,1,0,0,0
PihuDeo,28.61666667,7,2,8,7,10,6,6,1,0,0,1
Pihuop,48.81666667,15,5,2,0,9,17,17,0,1,1,0
Pihusahani,150.4666667,4,10,9,4,12,12,12,1,0,0,1
Pihuz,30.61666667,5,6,3,1,6,11,11,1,1,0,0
Pikachu,80.96666667,15,6,9,9,17,22,22,0,0,1,1
Piku,30.31666667,3,3,0,0,3,22,22,0,1,1,0
Pikuu,82.25,9,6,9,9,2,21,21,1,0,1,1
Pinki,51.8,8,2,9,4,1,14,14,1,0,0,1
Pinku,27.76666667,4,2,4,4,0,14,14,1,1,1,0
Pinky,30.08333333,3,1,9,3,11,19,19,1,0,1,1
Pipi,36.05,7,2,5,7,5,23,23,0,1,1,1
Piu,47.15,8,3,9,5,3,22,22,1,0,1,1
Piya,28.55,8,5,6,7,1,10,10,1,0,0,1
Piyush,33.36666667,9,4,5,9,11,10,10,1,0,0,1
Piyushhackers,37.86666667,1,3,0,0,14,12,12,1,1,1,0
Piyushi,37.6,5,3,1,5,9,12,12,1,1,1,0
Pizza,28.06666667,7,2,3,3,3,12,12,1,1,0,0
Pizzalover,46.21666667,8,8,2,3,6,21,21,0,1,1,0
Pizzaplaza,39.18333333,0,6,2,0,0,15,15,1,1,1,0
Play,52.41666667,4,5,5,4,11,22,22,0,1,1,0
Player,49.96666667,2,2,8,2,3,14,14,1,0,1,1
Player1,107.0166667,15,10,5,15,9,12,12,1,1,0,1
Player2,39.56666667,1,5,2,1,18,21,21,0,1,1,0
Player23112,37.98333333,1,5,3,1,38,17,17,1,1,1,0
Player4,38.61666667,7,6,7,7,8,22,22,1,1,1,1
Player48976,36.15,11,2,8,11,5,23,23,0,0,1,1
Player8,52.78333333,15,5,5,15,11,16,16,1,1,0,1
Playerpro,678.3833333,15,10,9,15,47,15,15,0,0,0,0
Plegend,32.68333333,3,1,4,3,10,14,14,1,1,1,0
Plutus,28.66666667,6,2,0,0,1,18,18,0,1,1,0
Pnv,36.6,5,3,9,5,8,12,12,1,0,0,1
PoPokemon,27.08333333,2,0,2,2,14,0,0,1,0,0,0
Poha,39.61666667,2,7,6,2,0,17,17,1,1,1,1
Poiutea,27.06666667,3,1,2,2,4,22,22,0,1,1,0
PokeAvenger,34.3,6,6,9,4,7,12,12,1,0,0,1
Ponki,27,6,2,4,6,9,13,13,1,1,1,0
Pooh,47.63333333,11,4,9,11,3,9,9,1,0,0,1
Pooja,43.66666667,7,6,3,7,1,4,4,1,1,0,0
Poojakavya,46.76666667,3,5,0,0,1,23,23,0,1,1,0
Poojasaree,35.08333333,3,3,8,3,4,14,14,1,0,1,1
Poonam,70.53333333,7,10,9,7,2,22,22,1,0,1,1
Poorab,36.31666667,9,0,0,0,4,14,14,0,1,1,0
Powerful,73.88333333,15,0,6,6,7,14,14,0,0,0,1
Ppraveer,46.93333333,15,1,3,7,4,12,12,0,1,0,0
Ppro,187.1666667,15,10,9,15,1,14,14,1,0,0,1
Ppss,27.88333333,5,0,5,5,3,14,14,1,0,1,1
Praanshu,35.96666667,0,5,1,0,0,16,16,1,1,1,0
Prabeer24,46.55,12,3,9,9,5,10,10,1,0,0,1
Prabh,36.73333333,9,6,3,0,0,16,16,1,1,1,0
Prabhas2,27.38333333,5,1,8,4,3,18,18,1,0,1,1
Prabhveer,28.53333333,4,1,0,0,0,20,20,0,1,1,0
Prac5,28.78333333,0,1,6,0,0,11,11,1,0,0,1
Prachi,190.1833333,15,10,9,15,1,9,9,1,0,0,1
PrachiQueen,46.33333333,7,7,1,7,11,14,14,1,1,1,0
Prachijatin,29.83333333,1,2,0,0,5,11,11,1,1,1,0
Prachu,28.33333333,0,2,8,0,0,17,17,1,0,1,1
PradeepKumarchhabra,31.73333333,0,4,0,0,0,13,13,1,1,1,0
Pradepta,240.6,15,10,9,2,7,15,15,1,0,0,1
Pradnesh,28.56666667,3,3,6,2,4,20,20,1,0,1,1
Pradnya,28.25,5,3,1,5,6,13,13,1,1,1,0
PragatiVerma,36.18333333,10,0,9,7,5,14,14,1,0,0,1
Pragnesh,68.68333333,15,6,2,3,13,9,9,1,1,0,0
Pragun,52.98333333,8,9,8,6,10,19,19,1,0,1,1
PrahIl,27.15,6,1,6,6,10,15,15,1,0,1,1
Praib,53.08333333,6,2,3,6,11,23,23,0,1,1,0
Prajna,39.21666667,2,7,8,2,7,21,21,1,0,1,1
PrajuktaDebnath,39.08333333,8,6,1,8,11,19,19,0,1,1,0
Prajwal,85.75,15,7,9,15,8,15,15,1,0,0,1
Praketh,189.1333333,15,10,9,15,14,20,20,1,0,0,1
Prakhar,29.25,7,1,7,7,7,10,10,1,0,0,1
PrakharSinha,31,9,6,6,8,5,21,21,1,1,1,1
PrakharSrivastava,50.7,4,3,9,4,10,11,11,1,0,0,1
Prakriti,60.06666667,11,6,9,4,1,16,16,1,0,0,1
Pramiti,84.41666667,6,9,9,6,16,22,22,1,0,1,1
Pranab,102.5666667,15,10,9,9,2,15,15,1,0,0,1
Pranav,40.61666667,3,1,7,3,15,1,1,1,0,0,1
PranavMadaan,154.6666667,15,10,9,13,20,23,23,1,0,1,1
Pranavi,145.5,9,10,9,9,20,15,15,1,0,0,1
Pranay,31.78333333,5,2,6,2,3,0,0,1,0,0,1
Pranaya,34.26666667,6,6,1,6,1,14,14,1,1,1,0
Pranaymeanop,34.7,2,4,6,2,11,21,21,1,1,1,1
Pranil,35.05,9,6,0,0,5,8,8,1,1,0,0
Pranj12,57.45,12,10,3,11,13,14,14,1,1,1,0
Pranjal,49.33333333,6,6,9,0,13,17,17,1,0,1,1
Pranjal29,27.66666667,2,0,2,2,10,17,17,0,1,1,0
Pranjali,27.1,6,2,6,6,4,1,1,1,0,0,1
Pranjalpareek4202,54.46666667,6,3,9,6,13,23,23,0,0,1,1
Pranju123,31.1,9,3,2,7,4,10,10,1,1,0,0
Pranshi,28.26666667,1,1,2,1,2,18,18,0,1,1,0
PranshuGadhiya,35.01666667,11,3,7,11,10,17,17,1,0,1,1
Pranshul,31.5,2,3,4,2,7,18,18,1,1,1,0
Praps,300.4666667,15,10,9,15,3,10,10,1,0,0,0
Prapti,30.83333333,2,1,5,2,15,9,9,1,0,0,0
Prasanna,30.93333333,8,1,5,8,2,15,15,1,0,1,1
Prashant7,102.2,15,10,9,12,2,20,20,1,0,1,1
Prashasti,43.5,9,5,0,0,0,9,9,1,1,0,0
Prashi,29.56666667,6,2,5,6,2,18,18,0,1,1,1
Prateek,36.71666667,3,0,8,3,9,22,22,0,0,1,1
Prateeknegi294,27.81666667,3,4,8,0,7,21,21,1,0,1,1
Pratha,27.35,3,2,5,3,5,23,23,0,1,1,0
Prathajoshua,31,9,4,2,9,6,17,17,0,1,1,0
Pratham,112.1166667,11,10,9,2,11,21,21,1,0,1,1
Prathana,29.33333333,0,5,0,0,0,14,14,1,1,1,0
Pratiksha,321.3166667,7,10,9,7,11,14,14,1,0,0,0
Pratikshya,35.03333333,4,3,3,4,7,14,14,1,1,1,0
Pratyaksh,38.76666667,5,0,9,5,11,22,22,0,0,1,1
Pratyush,49.73333333,13,1,9,4,11,15,15,1,0,0,1
Pravati,85.05,15,9,9,15,12,20,20,1,0,1,1
Pravin,30.58333333,4,4,2,0,0,11,11,1,1,0,0
Prayaag,33.78333333,7,0,1,7,9,16,16,0,1,1,0
Prayag,30.76666667,7,3,2,2,8,12,12,1,1,0,0
Pree,28.68333333,2,3,5,2,2,15,15,1,0,1,0
Preeeeet,160.8,15,7,9,8,7,11,11,1,0,0,1
Preesha0712,39.28333333,0,2,5,0,0,17,17,1,0,1,0
Preet,28.38333333,2,3,8,2,13,14,14,1,0,1,1
Preet186,33.06666667,5,5,0,0,2,13,13,1,1,1,0
Preetaayush,31.91666667,3,0,4,3,13,15,15,1,1,1,0
Preeti,185.4333333,8,10,9,8,25,19,19,1,0,1,1
PreetuOp,29.73333333,7,1,6,2,0,18,18,0,0,1,1
Prerna,44.08333333,11,6,1,5,12,12,12,1,1,0,0
President,935.5833333,15,10,9,15,69,14,14,0,0,0,0
PriFontsforAndroidandiPhonewwwfontskeyboardcomsharenowpr,42.31666667,4,6,7,3,2,16,16,1,0,1,1
Priansh0476,28.03333333,8,1,8,7,4,11,11,1,0,0,1
Pridhi,55.25,15,5,4,15,18,12,12,1,1,0,1
Pridhyansh,26.98333333,3,3,6,3,2,11,11,1,0,0,1
PrinaBhuvi1234567890,49.9,15,4,6,15,15,2,2,1,0,0,1
Prince,35.05,4,5,1,4,6,12,12,1,1,1,0
Princepatel,32.46666667,4,1,3,2,1,14,14,1,1,1,0
Princess,45.38333333,0,5,9,0,0,23,23,1,0,1,1
PrincessKrishvi,126.1,15,10,9,15,4,22,22,1,0,1,1
Princessa,107.7,4,10,9,4,12,15,15,1,0,1,1
Princeswami,32.13333333,8,1,3,6,10,23,23,0,1,1,0
Princetejas,29.23333333,2,4,2,2,3,21,21,0,1,1,0
Prisha,54.95,10,7,9,1,9,15,15,1,0,0,1
Prisha2015,34.58333333,9,4,7,2,3,22,22,0,0,1,1
PrishaArora,28.45,2,2,3,2,3,12,12,1,1,1,0
Prishathedancer,32.15,2,4,5,2,12,9,9,1,0,0,0
Prishavovo,69.55,7,8,9,2,7,11,11,1,0,0,1
Prisheet,26.66666667,5,4,6,5,5,15,15,1,0,1,1
Prisheeta,403.9666667,15,10,9,15,23,6,6,1,0,0,0
Prishi,34.38333333,10,4,8,3,4,20,20,1,0,1,1
Prishika,143.25,13,10,9,13,12,23,23,1,0,1,1
Prit,138.75,15,6,9,15,6,21,21,0,0,1,1
Pritam,47.23333333,3,1,9,1,1,9,9,1,0,0,1
Prithiraj,34.31666667,5,2,2,3,3,23,23,0,1,1,0
Prithu,31.71666667,8,5,0,0,0,16,16,0,1,1,0
Prithvi,150.1,15,1,9,15,6,13,13,1,0,0,1
Priti,27.08333333,8,1,3,8,10,12,12,1,1,0,0
Pritika,107.6333333,15,5,9,15,12,21,21,0,0,1,1
Pritisha,32.05,2,1,9,1,14,23,23,1,0,1,1
Priva,28.53333333,7,4,8,7,6,7,7,1,0,0,1
Priya,26.93333333,3,1,7,1,4,15,15,1,0,1,1
PriyaVerma,27.1,2,0,4,2,1,21,21,0,1,1,0
Priyal,63.05,14,6,8,2,6,16,16,1,0,0,1
Priyam,37.5,3,7,0,0,5,21,21,0,1,1,0
Priyan,31.16666667,2,4,9,2,10,16,16,1,0,1,1
Priyank,46.7,2,6,9,0,18,12,12,1,0,0,1
Priyanka,33.51666667,7,5,7,3,9,17,17,1,0,1,1
Priyansh,43.81666667,5,5,8,5,13,11,11,1,0,0,1
Priyansh07,27.55,5,1,8,4,6,15,15,1,0,1,1
PriyanshTak,31.58333333,5,5,9,5,5,20,20,1,0,1,1
Priyanshi,29.43333333,3,4,0,0,10,9,9,1,1,0,0
Priyanshu,30.11666667,2,3,0,0,11,20,20,0,1,1,0
Priyasakha,46.21666667,4,5,9,1,6,10,10,1,0,0,1
Priyesh,30.58333333,2,1,9,1,9,15,15,1,0,1,1
Priyom,54.03333333,7,1,8,7,8,8,8,1,0,0,1
Prizal,32.81666667,8,0,1,1,0,10,10,1,1,0,0
Prizleen,53.7,0,3,6,0,0,23,23,0,0,1,0
Prlyanshi,33.23333333,2,2,0,0,9,12,12,1,1,1,0
Pro,43.13333333,10,7,4,9,8,12,12,1,1,0,0
Pro123,59.2,8,4,9,8,10,10,10,1,0,0,1
Pro2003,126.9166667,6,10,4,3,21,22,22,1,1,1,0
Pro34,52.36666667,3,7,2,3,6,7,7,1,1,0,0
Pro64,31.66666667,8,5,2,0,6,10,10,1,1,0,0
Pro98971,27.73333333,3,4,2,2,5,20,20,0,1,1,0
ProAtharv,30.66666667,8,3,7,8,10,12,12,1,0,0,1
ProBoy,37.31666667,4,1,9,4,8,12,12,1,0,0,1
ProGod,44.66666667,6,1,9,6,2,7,7,1,0,0,1
Proav184,263.6833333,15,5,9,12,2,7,7,1,0,0,0
Probhai123,30.81666667,9,0,5,0,7,18,18,0,1,1,1
Proboii,28.11666667,2,1,8,2,6,23,23,0,0,1,1
Proboiz,82.03333333,15,10,5,15,13,12,12,1,1,0,1
Proboiz66,90.28333333,15,10,7,15,3,20,20,1,1,1,1
Proboiz95,44.36666667,3,6,0,0,2,18,18,0,1,1,0
Proboiz95Gamerz,117.3833333,10,0,9,7,2,19,19,0,0,1,1
Proboizfan,46,8,5,9,8,6,15,15,1,0,0,1
Prodiggaj2015,104.0833333,15,10,1,15,14,18,18,0,1,1,0
Profgtxfxyg,85.68333333,15,10,9,14,2,22,22,1,0,1,1
Progamar,161.8333333,15,10,9,15,13,6,6,1,0,0,1
Progamer,29.66666667,5,3,5,5,7,14,14,1,0,1,1
Progamerarna12345,77.35,15,1,9,15,12,18,18,0,0,0,1
Progirl,32.23333333,2,1,4,2,16,23,23,0,1,1,0
Prointerra69780,30.86666667,2,4,7,2,11,15,15,1,0,1,1
Proma,99.63333333,10,10,0,0,19,21,21,0,1,1,0
Proman,40.93333333,2,7,9,1,8,17,17,1,0,1,1
Proooo,213.0166667,15,5,9,15,25,9,9,1,0,0,1
Proooooo,542.1666667,15,10,9,15,11,14,14,1,0,0,0
Prooooooooooooo,59.55,15,8,8,4,8,11,11,1,0,0,1
Proooopp,91.53333333,8,10,9,3,5,11,11,1,0,0,1
Proplayer,28.63333333,5,5,2,5,7,8,8,1,1,0,0
Propraagat,34.61666667,4,1,2,4,0,19,19,0,1,1,0
Propro,32.71666667,5,2,3,5,8,18,18,0,1,1,0
Proshiv,52.96666667,10,8,3,10,9,14,14,1,1,1,0
Prosumit,47.2,15,7,8,13,1,14,14,1,0,0,1
Provinith,27.7,3,1,6,3,10,11,11,1,0,0,1
Prpk,45.73333333,2,2,4,2,4,11,11,1,0,0,0
Pruthvi,28.8,7,1,1,7,9,15,15,0,1,1,0
Pugppphtdr,54.11666667,8,4,7,0,5,11,11,1,0,0,1
Pulkit,29.78333333,7,3,4,4,2,14,14,1,1,1,0
Pulrid,31.03333333,9,3,6,9,11,23,23,0,1,1,1
Punam,28.26666667,1,3,5,1,11,11,11,1,0,0,0
Punit,58.98333333,5,2,1,0,13,23,23,0,1,1,0
Punjabi,28.56666667,0,1,2,0,0,16,16,0,1,1,0
Punyansh,32.78333333,4,5,3,4,9,0,0,1,0,0,0
Purab,66.8,15,0,0,0,3,19,19,0,1,1,0
Purti,26.88333333,8,0,6,3,1,14,14,1,0,0,1
Purva,112.1333333,15,10,9,14,4,12,12,1,0,0,1
Purvi,214.7166667,15,10,9,1,19,21,21,1,0,1,1
Purvi0509,89.55,15,5,2,5,19,12,12,1,1,0,0
Pushti,28.96666667,8,3,1,8,4,11,11,1,1,0,0
Pushti300913,67.4,15,0,9,15,9,20,20,0,0,1,1
Pvj,39.03333333,3,5,1,3,11,10,10,1,1,0,0
Qahsndt,46.31666667,13,0,9,9,15,23,23,0,0,1,1
Queen,58.76666667,1,3,9,1,1,18,18,1,0,1,1
Queen123,61.5,14,6,2,14,9,19,19,0,1,1,0
QueenOvi,27.03333333,1,0,3,1,7,14,14,1,1,1,0
QueenStar,29.75,5,5,8,1,5,15,15,1,0,1,1
Queenoftheworld,38.21666667,3,2,8,3,2,23,23,0,0,1,1
Queenpro,28.11666667,0,5,5,0,0,21,21,1,1,1,0
Queensept143,35.85,6,1,8,4,3,0,0,1,0,0,1
QuenlyVibes22,42.35,11,0,9,3,3,18,18,1,0,1,1
Qwdfty,112.5833333,3,4,3,3,24,19,19,0,1,1,0
Qwerty,36.8,11,4,5,2,10,12,12,1,1,0,1
R4rr,27.08333333,4,5,5,4,9,21,21,1,1,1,1
RAJI,32.35,4,3,4,4,2,15,15,1,1,1,0
RAMYA,67.03333333,15,7,3,15,1,15,15,1,1,0,0
RAMji,37.66666667,3,4,9,0,10,13,13,1,0,0,1
RAMvss1234,86.78333333,9,3,9,4,11,9,9,1,0,0,1
RAYAANSH,40.96666667,6,4,5,6,3,21,21,0,1,1,1
RAZEvanshika,35.4,10,4,5,10,9,10,10,1,0,0,1
RB22,42.45,13,4,3,8,0,15,15,0,1,0,0
REETRAJVI,44.21666667,5,5,5,5,5,20,20,1,1,1,0
RIDDHU,133.6166667,15,10,7,1,21,22,22,1,1,1,1
RIDER,30.33333333,1,5,8,0,11,23,23,1,0,1,1
RIDHAN,53.91666667,15,2,6,11,18,17,17,0,0,0,1
RISHAAN,27.88333333,2,0,1,2,11,12,12,1,1,1,0
RISHIKA,40.36666667,10,5,6,5,1,16,16,1,1,1,1
RITU,32.93333333,4,3,4,2,9,16,16,1,1,1,0
RIYANSHi,30.4,2,1,4,2,16,21,21,0,1,1,0
RRK352015,30.15,5,6,2,5,10,18,18,1,1,1,0
RSGINSANE,27.83333333,5,3,8,5,10,17,17,1,0,1,1
RTBfamily,28.93333333,7,4,0,0,6,10,10,1,1,0,0
RTgamer1324,41.06666667,6,5,2,6,7,21,21,0,1,1,0
RUTIK,30.45,6,4,0,0,10,19,19,0,1,1,0
Raaghav,28.51666667,1,0,1,1,7,21,21,0,1,1,0
Raaisha,26.78333333,0,4,6,0,0,21,21,1,1,1,1
Raavi,32.13333333,6,0,9,2,8,10,10,1,0,0,1
Rabbit,41,6,3,6,6,9,17,17,1,0,1,1
Rabhya,59.3,15,0,9,14,0,19,19,0,0,0,1
Rabiya,105.1,10,1,9,10,15,21,21,0,0,1,1
Rachel,29.2,7,3,1,7,3,20,20,0,1,1,0
Rachit,36.25,9,6,8,9,6,17,17,1,0,1,1
RachitHero,43.13333333,1,3,7,1,37,13,13,1,0,1,1
Radha,42.61666667,12,5,9,3,5,12,12,1,0,0,1
Radhakrishna,30.78333333,0,3,9,0,0,10,10,1,0,0,1
Radhav,58.73333333,12,8,9,3,6,16,16,1,0,0,1
Radhe,27.73333333,9,0,0,0,3,21,21,0,1,1,0
Radhika,33.3,8,2,9,4,11,14,14,1,0,0,1
Radhikagill,28.53333333,8,5,6,6,1,13,13,1,0,0,1
Radhya,42.3,2,2,9,0,18,12,12,1,0,0,1
Raendu,108.3,15,10,9,14,7,8,8,1,0,0,1
Rafay,46.33333333,1,3,7,0,35,19,19,1,0,1,1
Rafiya,30.46666667,3,0,4,3,11,16,16,0,1,1,0
Raghav,362.1,15,10,9,15,21,17,17,1,0,0,0
Rahalgarg,55.76666667,15,1,9,15,17,22,22,0,0,1,1
Raheesh,39.81666667,7,5,9,2,0,18,18,1,0,1,1
RahiBohra,28.76666667,3,2,2,3,6,17,17,0,1,1,0
Rahman,32.15,3,4,6,3,5,12,12,1,0,0,1
Rahul,54.36666667,4,2,4,4,0,14,14,1,1,1,0
RaibhyaThakur,35.63333333,1,0,2,1,8,8,8,1,1,0,0
Rain,36.23333333,0,4,3,0,0,12,12,1,1,1,0
Rainbow8,185.1,6,0,9,6,17,10,10,1,0,0,0
Raindaisy,30.7,0,3,0,0,0,21,21,0,1,1,0
Raisa,29.26666667,7,5,7,5,6,13,13,1,0,0,1
RaiyaniMahimaSanjaybhai,28.66666667,6,3,0,0,10,13,13,1,1,1,0
Raja,33.3,2,2,3,2,5,16,16,1,1,1,0
Rajaranichunu7078,37.65,1,2,5,1,9,18,18,1,0,1,0
Rajbir,51.6,10,5,9,10,5,16,16,1,0,0,1
RajbirPaul,26.83333333,6,3,7,6,9,22,22,0,0,1,1
Rajgor,26.71666667,6,0,3,6,10,19,19,0,1,1,0
Rajinderkumar,36.03333333,11,5,9,7,8,0,0,1,0,0,1
Rajit,28.93333333,4,5,8,1,3,22,22,1,0,1,1
Rajlaxmi,42.45,6,1,4,4,4,14,14,1,1,1,0
Rajonnya,26.63333333,8,4,1,8,8,19,19,0,1,1,0
Rajpro,48.43333333,13,0,8,12,14,23,23,0,0,1,1
Rajput,34.53333333,10,1,0,0,2,21,21,0,1,1,0
Raju,45.96666667,13,7,9,13,4,16,16,1,0,0,1
Rajveer,53.81666667,1,10,1,1,39,17,17,1,1,1,0
Rakshi,56.86666667,11,7,9,11,8,22,22,1,0,1,1
Rakshit,33.75,5,2,0,0,0,11,11,1,1,0,0
RamAgarwal,71.56666667,15,10,7,15,7,11,11,1,0,0,1
Rambo1724,36.46666667,0,3,7,0,0,22,22,1,0,1,1
Rammogga,27.36666667,2,0,7,2,6,18,18,1,0,1,1
Ramneek,32.53333333,2,3,6,2,0,17,17,1,0,1,1
Rampurwale,34,9,1,1,9,2,21,21,0,1,1,0
Ranbir,152.05,11,9,9,5,20,0,0,1,0,0,1
Ranfire,63.75,11,10,9,11,5,15,15,1,0,0,1
Rani,102.1166667,15,9,9,15,5,9,9,1,0,0,1
Ransh,67.38333333,14,9,6,14,3,18,18,1,1,1,1
Ranu,32.85,10,3,8,8,6,23,23,0,0,1,1
Ranveer,30.88333333,5,0,3,1,7,19,19,0,1,1,0
Ranvijay,35.1,5,5,3,3,4,18,18,1,1,1,0
Raquad816,57.13333333,8,4,9,8,8,13,13,1,0,0,1
Rashi,30.9,5,5,4,5,0,14,14,1,1,1,0
Rashmi,86.81666667,9,9,9,9,5,20,20,1,0,1,1
Rasika,34.43333333,6,5,3,6,11,20,20,0,1,1,0
RatanCR7,32.4,5,3,9,1,10,10,10,1,0,0,1
Raunak,47.23333333,8,1,9,8,8,12,12,1,0,0,1
Ravi,147.5166667,15,5,9,15,0,12,12,1,0,0,1
Ravidhillon,28.58333333,8,0,5,3,10,14,14,1,0,0,1
Ravin,120.8166667,2,4,9,2,50,19,19,1,0,1,1
Ravina,51.01666667,6,7,0,0,11,11,11,1,1,1,0
Ravisha,51.53333333,7,8,0,0,13,7,7,1,1,0,0
Ravleen,33.71666667,5,2,4,5,7,21,21,0,1,1,0
Ravneet,37.38333333,3,5,2,2,10,22,22,0,1,1,0
Ravu,122,15,10,9,15,3,21,21,1,0,1,1
Ravvi,29.41666667,0,3,6,0,0,23,23,0,1,1,1
Ravz,63.2,15,4,9,15,8,17,17,1,0,0,1
Rayansh,33.85,8,3,6,8,11,21,21,0,1,1,1
Rayna,27.28333333,5,1,5,2,3,13,13,1,0,0,1
Rayyan,269.2833333,15,10,9,7,3,22,22,0,0,1,0
Rddjcdtjjc,60.31666667,1,10,4,1,1,8,8,1,1,0,0
Recurrent,44.78333333,9,3,9,2,1,20,20,1,0,1,1
Redayh,61.25,15,10,0,0,7,22,22,0,1,1,0
Reeee,47.56666667,6,3,2,6,4,10,10,1,1,0,0
Reehan,39.68333333,9,4,4,8,6,19,19,0,1,1,0
Reenarush2,31.03333333,7,4,8,6,9,10,10,1,0,0,1
Reet,28.4,7,3,8,7,6,12,12,1,0,0,1
Reeti,56.96666667,3,8,8,3,20,12,12,1,0,0,1
